class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.5441027283668518,0.12214278429746628,-0.07676361501216888,0.9992032051086426,0.5369340777397156,0.10234048962593079,-0.06017284467816353,0.998840868473053,0.5355448126792908,0.10155310481786728,-0.060109782963991165,0.9987943172454834,0.5339189767837524,0.10066471993923187,-0.06002117320895195,0.998921275138855,0.5356253385543823,0.10213957726955414,-0.1109081357717514,0.9989628195762634,0.5333725810050964,0.10108982026576996,-0.1109526976943016,0.9989697933197021,0.5307770371437073,0.09981124848127365,-0.11100880056619644,0.9990277886390686,0.515576183795929,0.10214560478925705,0.04788488522171974,0.9970395565032959,0.5119942426681519,0.10207494348287582,-0.17778846621513367,0.9991579055786133,0.5380674004554749,0.13838909566402435,-0.03024815022945404,0.9987505674362183,0.5366488695144653,0.13751088082790375,-0.09604416787624359,0.9992243051528931,0.49696850776672363,0.20037640631198883,0.19977575540542603,0.999194324016571,0.4771103858947754,0.19218288362026215,-0.2590176463127136,0.9999383687973022,0.500243067741394,0.35252752900123596,0.06355426460504532,0.08776265382766724,0.48076462745666504,0.3533644676208496,-0.2088964879512787,0.9687838554382324,0.5483822822570801,0.26138415932655334,-0.27516016364097595,0.29734006524086,0.5505390167236328,0.257974773645401,0.05370805412530899,0.9061256051063538,0.5610437393188477,0.2332603633403778,-0.314791738986969,0.3401164710521698,0.5624855756759644,0.23180732131004333,0.06404797732830048,0.8538472056388855,0.5557380318641663,0.2216205596923828,-0.31103217601776123,0.3454991579055786,0.5570831298828125,0.2197972685098648,0.061940234154462814,0.8430938124656677,0.5497540235519409,0.2291259765625,-0.2870696485042572,0.3320135474205017,0.5527645349502563,0.22571736574172974,0.06463883817195892,0.7924051284790039,0.5011323690414429,0.4820973575115204,0.14725443720817566,0.9956654906272888,0.4954574704170227,0.48453158140182495,-0.14733397960662842,0.9966435432434082,0.5128730535507202,0.6860684752464294,0.25413647294044495,0.6200132369995117,0.511741042137146,0.7035742402076721,-0.10105793178081512,0.9809539914131165,0.49624910950660706,0.8738049864768982,0.3722706437110901,0.8208479881286621,0.4965978264808655,0.9038582444190979,-0.045699793845415115,0.9770373702049255,0.48449426889419556,0.8989862203598022,0.3760007321834564,0.8074025511741638,0.4850645661354065,0.9361664652824402,-0.0450153723359108,0.9480999708175659,0.5563558340072632,0.8937700390815735,0.3012368083000183,0.8900629281997681,0.5617241263389587,0.9423364996910095,-0.15305855870246887,0.9735960960388184
up,0.5440992712974548,0.12217186391353607,-0.07331070303916931,0.9992557168006897,0.5369296073913574,0.10244464129209518,-0.056869588792324066,0.9989328384399414,0.5355432033538818,0.10166613757610321,-0.056794922798871994,0.9988920092582703,0.5339179039001465,0.1007949635386467,-0.05670683830976486,0.999003529548645,0.5356288552284241,0.10224995762109756,-0.10716303437948227,0.9990357756614685,0.533378541469574,0.10122344642877579,-0.10720618069171906,0.9990419745445251,0.530785322189331,0.09999023377895355,-0.1072649136185646,0.999091625213623,0.5154819488525391,0.10231578350067139,0.049171559512615204,0.9972866773605347,0.5121089816093445,0.10228787362575531,-0.1749792993068695,0.9992280006408691,0.538014829158783,0.13839145004749298,-0.027776598930358887,0.9988501667976379,0.5365706086158752,0.13750915229320526,-0.092928946018219,0.9992828369140625,0.49637824296951294,0.20032106339931488,0.20017997920513153,0.9992360472679138,0.47712916135787964,0.19220992922782898,-0.25923892855644226,0.9999414086341858,0.4976886212825775,0.3509339690208435,0.07327719032764435,0.08689358085393906,0.480480819940567,0.35264214873313904,-0.20957449078559875,0.9697005152702332,0.5558122396469116,0.2708374261856079,-0.259011447429657,0.29645881056785583,0.5570337176322937,0.26809030771255493,0.05241238325834274,0.9090334177017212,0.5702210664749146,0.24367301166057587,-0.29845765233039856,0.340625137090683,0.5719871520996094,0.2440515011548996,0.06183738633990288,0.8581193685531616,0.5642257928848267,0.2328200489282608,-0.3009014427661896,0.34612029790878296,0.5658480525016785,0.2317189872264862,0.06076006218791008,0.8477076888084412,0.5579227805137634,0.23937024176120758,-0.27363190054893494,0.3336213231086731,0.5609589219093323,0.2375507801771164,0.06371259689331055,0.7980970740318298,0.5003118515014648,0.48109740018844604,0.14739754796028137,0.9956778883934021,0.4953630566596985,0.48343488574028015,-0.1474776417016983,0.9966223239898682,0.5125688314437866,0.6845129728317261,0.24503901600837708,0.62065589427948,0.5120006799697876,0.702299952507019,-0.10331963002681732,0.9809776544570923,0.49629467725753784,0.8736410737037659,0.3544992506504059,0.8198302388191223,0.4965778887271881,0.9037981033325195,-0.04644829407334328,0.9766432642936707,0.48454946279525757,0.8989264369010925,0.3574530780315399,0.8065980672836304,0.4850545823574066,0.9360657930374146,-0.04517149180173874,0.9477052688598633,0.5563205480575562,0.8935571312904358,0.2853434383869171,0.8886110782623291,0.5617233514785767,0.9423521161079407,-0.15056964755058289,0.9730886220932007
down,0.5449222326278687,0.1361413300037384,-0.134586364030838,0.9977123141288757,0.5415711402893066,0.11533350497484207,-0.11445596069097519,0.9949745535850525,0.5402805209159851,0.11432536691427231,-0.11444028466939926,0.994769275188446,0.5386884212493896,0.11309684067964554,-0.11437942832708359,0.9953925609588623,0.5401332378387451,0.11449047923088074,-0.1690484583377838,0.996461033821106,0.538090705871582,0.1127917692065239,-0.16907770931720734,0.9967774748802185,0.5360621213912964,0.11091874539852142,-0.16918855905532837,0.9970086216926575,0.5202560424804688,0.11179068684577942,-0.00842217355966568,0.9856675267219543,0.5184045433998108,0.10980083793401718,-0.2561968266963959,0.9963361620903015,0.5360416173934937,0.15405705571174622,-0.08833064883947372,0.9949045777320862,0.5345601439476013,0.15151932835578918,-0.16027137637138367,0.9971967935562134,0.4865071773529053,0.21090248227119446,0.1638672649860382,0.9967847466468811,0.47764071822166443,0.19614242017269135,-0.36502087116241455,0.9999299049377441,0.49390286207199097,0.3555351495742798,0.22029289603233337,0.038301948457956314,0.47917279601097107,0.3538791239261627,-0.4367533326148987,0.9845150709152222,0.5386930704116821,0.4430865943431854,0.12459695339202881,0.11831716448068619,0.5464264154434204,0.4600614607334137,-0.41422897577285767,0.9646039605140686,0.5545862913131714,0.4594818651676178,0.1273956596851349,0.14862346649169922,0.5659214854240417,0.4846394956111908,-0.45856159925460815,0.9485852122306824,0.563357949256897,0.45046132802963257,0.0820782408118248,0.15453478693962097,0.574681282043457,0.474369078874588,-0.4401448667049408,0.9451507329940796,0.5562208890914917,0.44560039043426514,0.10005130618810654,0.15233127772808075,0.5675948858261108,0.46562841534614563,-0.4041568636894226,0.906591534614563,0.4997592866420746,0.4836854934692383,0.16660968959331512,0.990425705909729,0.4990646243095398,0.4812798798084259,-0.16671960055828094,0.9946954846382141,0.5132656693458557,0.6836219429969788,0.26647669076919556,0.49733349680900574,0.5139362215995789,0.6949177384376526,-0.09800943732261658,0.975998044013977,0.4982907176017761,0.8703490495681763,0.4296061396598816,0.7091656923294067,0.49559837579727173,0.8997705578804016,0.016777094453573227,0.9763924479484558,0.48701396584510803,0.8989624381065369,0.4386240839958191,0.7694109082221985,0.48454517126083374,0.933941662311554,0.021581804379820824,0.9484302401542664,0.5583137273788452,0.8939034342765808,0.36207932233810425,0.8345907330513,0.5595695376396179,0.9395145773887634,-0.09767001867294312,0.9713311195373535
up,0.5477359294891357,0.12643778324127197,-0.08302879333496094,0.9991819858551025,0.5417085886001587,0.10616050660610199,-0.06752140820026398,0.9988483786582947,0.5403329133987427,0.10539219528436661,-0.06745462119579315,0.9988297820091248,0.5386291742324829,0.10461308062076569,-0.06734715402126312,0.9989301562309265,0.5401487350463867,0.10609519481658936,-0.11877943575382233,0.9989265203475952,0.5378021001815796,0.10513096302747726,-0.11884167045354843,0.998943030834198,0.5352304577827454,0.10397295653820038,-0.11891572177410126,0.9989401698112488,0.5196788311004639,0.10664158314466476,0.03859809786081314,0.9970794320106506,0.5151574611663818,0.10606839507818222,-0.19062291085720062,0.9990768432617188,0.5423107147216797,0.14314207434654236,-0.0367998406291008,0.9986075162887573,0.5403345823287964,0.14242474734783173,-0.10327120870351791,0.9991256594657898,0.49805063009262085,0.20075269043445587,0.18415972590446472,0.9990584850311279,0.4770856499671936,0.19656606018543243,-0.2652260959148407,0.9999253153800964,0.5025708079338074,0.3551810085773468,0.04987237602472305,0.07994507253170013,0.4855104982852936,0.35576871037483215,-0.21178992092609406,0.9637191891670227,0.5404694080352783,0.26045867800712585,-0.2806294858455658,0.27313268184661865,0.5431922674179077,0.2537926733493805,0.05231890827417374,0.9024163484573364,0.5495516061782837,0.22819474339485168,-0.3193935751914978,0.31753504276275635,0.5524857044219971,0.22372931241989136,0.06345512717962265,0.8525785803794861,0.5466564297676086,0.2178650051355362,-0.31369748711586,0.32337239384651184,0.5475565791130066,0.2136518657207489,0.06098564341664314,0.843102216720581,0.5412912964820862,0.22788995504379272,-0.2915518581867218,0.3122716546058655,0.5434567332267761,0.21991978585720062,0.06312425434589386,0.7912700772285461,0.5029085278511047,0.4885384738445282,0.14517582952976227,0.9953707456588745,0.4962315559387207,0.49222999811172485,-0.1452724188566208,0.996289074420929,0.5136091113090515,0.6881239414215088,0.26661819219589233,0.6347381472587585,0.5133633613586426,0.7058508992195129,-0.07367496192455292,0.9816887378692627,0.49574190378189087,0.8698368072509766,0.40121322870254517,0.8305200934410095,0.49594974517822266,0.9010078310966492,0.011703403666615486,0.9787344336509705,0.48449501395225525,0.8955538868904114,0.40701213479042053,0.820856511592865,0.48445138335227966,0.9351653456687927,0.015722880139946938,0.9515122175216675,0.5557882189750671,0.8913289308547974,0.3347792625427246,0.8973296880722046,0.5605703592300415,0.9417926669120789,-0.08583004772663116,0.9756092429161072
up,0.5477628707885742,0.12645120918750763,-0.08135227113962173,0.9992260932922363,0.5417124032974243,0.1061716079711914,-0.06580047309398651,0.9989290237426758,0.5403351783752441,0.10540096461772919,-0.065732941031456,0.9989154934883118,0.5386307835578918,0.10461839288473129,-0.0656270831823349,0.9990007281303406,0.5401492714881897,0.10610292106866837,-0.11684868484735489,0.9989872574806213,0.537801206111908,0.10513734072446823,-0.11690694093704224,0.9990043044090271,0.5352233052253723,0.1039799153804779,-0.11697949469089508,0.9989944100379944,0.5196863412857056,0.1066458523273468,0.03952338173985481,0.9973028302192688,0.5151537656784058,0.10608699917793274,-0.1886465698480606,0.9991472363471985,0.5423187017440796,0.1431436985731125,-0.03549755737185478,0.9987068176269531,0.5403523445129395,0.1424369513988495,-0.10171423107385635,0.9991812109947205,0.49813312292099,0.2004723995923996,0.18472033739089966,0.9991011619567871,0.4770801067352295,0.19657929241657257,-0.2637985348701477,0.9999268651008606,0.5026311278343201,0.35499104857444763,0.05127360299229622,0.0804949477314949,0.4855303168296814,0.35574692487716675,-0.21099349856376648,0.9632819890975952,0.5406502485275269,0.2603980302810669,-0.2799263596534729,0.2748252749443054,0.543379545211792,0.25396329164505005,0.052731264382600784,0.9011272192001343,0.5498591065406799,0.22850093245506287,-0.31887808442115784,0.3193265199661255,0.5528303384780884,0.22411206364631653,0.0640077143907547,0.8505659103393555,0.5470062494277954,0.21811924874782562,-0.3132777810096741,0.3250630795955658,0.5479296445846558,0.21385253965854645,0.061524055898189545,0.8409788608551025,0.5416078567504883,0.22804288566112518,-0.29095521569252014,0.3137979209423065,0.5437930822372437,0.22009314596652985,0.06359007209539413,0.7890937924385071,0.5029155015945435,0.487851619720459,0.1451835036277771,0.9955281019210815,0.4962899088859558,0.49177518486976624,-0.14527933299541473,0.9963828325271606,0.5135819911956787,0.6879330277442932,0.2664106786251068,0.6385356783866882,0.5133885145187378,0.7057228684425354,-0.07935389131307602,0.9819117188453674,0.49573731422424316,0.8697192668914795,0.40169984102249146,0.8327979445457458,0.4958866238594055,0.9009832143783569,-0.006184909958392382,0.9787870645523071,0.4844893515110016,0.8954193592071533,0.4075862765312195,0.8215248584747314,0.4843241572380066,0.9351041316986084,-0.00352720869705081,0.9515398740768433,0.5558232665061951,0.8912715315818787,0.3354690670967102,0.8984075784683228,0.5605624914169312,0.9417392611503601,-0.10611528158187866,0.9756877422332764
up,0.5477349758148193,0.12641263008117676,-0.08027146756649017,0.9992667436599731,0.541670024394989,0.10613717883825302,-0.06464184820652008,0.9990024566650391,0.5402869582176208,0.1053602546453476,-0.06457550078630447,0.998993456363678,0.5385831594467163,0.10456760227680206,-0.0644712969660759,0.9990655183792114,0.540095329284668,0.10607954114675522,-0.11546405404806137,0.9990423917770386,0.5377416610717773,0.10511241853237152,-0.11552129685878754,0.9990599155426025,0.5351433753967285,0.10395492613315582,-0.11559192091226578,0.9990438222885132,0.5196694135665894,0.10662069916725159,0.04009370878338814,0.9975070357322693,0.5151121020317078,0.10608251392841339,-0.18690241873264313,0.9992107152938843,0.5422585606575012,0.14308670163154602,-0.03472399339079857,0.9987964630126953,0.540304958820343,0.14241665601730347,-0.10063892602920532,0.9992308616638184,0.4980278015136719,0.20000185072422028,0.18508106470108032,0.9991406202316284,0.4770766794681549,0.1965533047914505,-0.2625078558921814,0.9999281167984009,0.5026110410690308,0.35484206676483154,0.05188872292637825,0.08146123588085175,0.4856181740760803,0.3558426797389984,-0.2091512680053711,0.962923526763916,0.5406829118728638,0.2600369155406952,-0.2785707414150238,0.2777504622936249,0.5434271097183228,0.2544911205768585,0.05590425804257393,0.8999556303024292,0.5499770641326904,0.22895319759845734,-0.31735995411872864,0.32221871614456177,0.5529594421386719,0.22491838037967682,0.06776474416255951,0.848632276058197,0.5471875071525574,0.21812979876995087,-0.3118501305580139,0.32776975631713867,0.5481078624725342,0.21435223519802094,0.06494756042957306,0.8388575315475464,0.541809618473053,0.2278248816728592,-0.2896285355091095,0.3163646459579468,0.5439637899398804,0.2205769419670105,0.06666218489408493,0.7870888710021973,0.5026708841323853,0.48785343766212463,0.14508511126041412,0.9956475496292114,0.49631017446517944,0.49176299571990967,-0.14517591893672943,0.9964269399642944,0.5135055780410767,0.6880189776420593,0.26152655482292175,0.6385403275489807,0.5134342908859253,0.7057874202728271,-0.08107355982065201,0.9818325638771057,0.49572762846946716,0.8697547316551208,0.39182838797569275,0.8318439722061157,0.4958442151546478,0.9011011719703674,-0.010065915063023567,0.9782868027687073,0.4844611585140228,0.8954312801361084,0.3971194922924042,0.8195595741271973,0.48423486948013306,0.9351259469985962,-0.007587662432342768,0.9507075548171997,0.5558519959449768,0.8913688063621521,0.32582783699035645,0.8973960280418396,0.5605928897857666,0.9417545199394226,-0.10947916656732559,0.9751843214035034
down,0.5427302122116089,0.1154402494430542,-0.13263331353664398,0.9971292614936829,0.5340421199798584,0.09375771880149841,-0.11235883086919785,0.9938900470733643,0.5324845910072327,0.09316475689411163,-0.11234958469867706,0.9934725165367126,0.5306247472763062,0.09265709668397903,-0.11228261888027191,0.9943506717681885,0.5327691435813904,0.09444881975650787,-0.16641446948051453,0.9956814646720886,0.5304135680198669,0.09431946277618408,-0.1664574295282364,0.9959583282470703,0.5278559327125549,0.09417112916707993,-0.1666012555360794,0.9963935017585754,0.5116637349128723,0.09951496124267578,-0.005370156839489937,0.9823224544525146,0.5102382898330688,0.10015367716550827,-0.2496938705444336,0.9957215189933777,0.5364307165145874,0.13455542922019958,-0.0860193520784378,0.9941607117652893,0.534394383430481,0.13412807881832123,-0.15687213838100433,0.9968202114105225,0.4910915791988373,0.20941424369812012,0.1738276332616806,0.9967142939567566,0.48112207651138306,0.19525805115699768,-0.36561208963394165,0.9999174475669861,0.4979294240474701,0.3569674491882324,0.22167222201824188,0.03525406867265701,0.48502087593078613,0.3503538966178894,-0.43834248185157776,0.9842867851257324,0.5390514731407166,0.457632452249527,0.11767326295375824,0.11451535671949387,0.5387943983078003,0.476755291223526,-0.4206523299217224,0.9630906581878662,0.5534383058547974,0.4841499626636505,0.1197568029165268,0.14389193058013916,0.5533201098442078,0.5072852969169617,-0.46694087982177734,0.9455801248550415,0.5599315762519836,0.4777807891368866,0.07548777014017105,0.1490720957517624,0.5644084811210632,0.4982520043849945,-0.45096129179000854,0.941561758518219,0.5544305443763733,0.46865540742874146,0.0933617576956749,0.14661666750907898,0.5602228045463562,0.48785078525543213,-0.41183605790138245,0.9031739830970764,0.5047013759613037,0.4846116304397583,0.16674646735191345,0.990132749080658,0.5046836137771606,0.48074495792388916,-0.16689711809158325,0.9942622184753418,0.5122286081314087,0.6832036972045898,0.24998526275157928,0.4904358983039856,0.5145960450172424,0.6943365335464478,-0.1192149966955185,0.9730600714683533,0.4972437024116516,0.8719680309295654,0.40687450766563416,0.6944937705993652,0.49604693055152893,0.9014283418655396,-0.019767139106988907,0.9746158123016357,0.48591485619544983,0.8989441394805908,0.4146411418914795,0.7597060203552246,0.4843986928462982,0.9349420666694641,-0.01698494888842106,0.9453034996986389,0.5565462112426758,0.8924928307533264,0.3334830403327942,0.8286859393119812,0.5600453019142151,0.9399348497390747,-0.14362278580665588,0.9698982238769531
down,0.5426964163780212,0.1154492124915123,-0.12494219839572906,0.9970914125442505,0.5340155363082886,0.09377017617225647,-0.10426278412342072,0.9937835335731506,0.532447338104248,0.09317322075366974,-0.10426121950149536,0.9933906197547913,0.5305762887001038,0.0926685705780983,-0.10420151799917221,0.9942741990089417,0.5327510237693787,0.09446405619382858,-0.15840564668178558,0.9955837726593018,0.5303945541381836,0.09433494508266449,-0.15844222903251648,0.9958798885345459,0.5278390645980835,0.09418277442455292,-0.1585790067911148,0.9963164329528809,0.5116119384765625,0.09949313849210739,0.002195819513872266,0.9821749329566956,0.5102360248565674,0.10015218704938889,-0.24251985549926758,0.9956409931182861,0.5363971590995789,0.13453595340251923,-0.07871398329734802,0.9940763711929321,0.534369945526123,0.13411621749401093,-0.1496570110321045,0.9967671036720276,0.4908229410648346,0.20898036658763885,0.17857572436332703,0.9967198371887207,0.4812234938144684,0.19527502357959747,-0.3604232668876648,0.9999191164970398,0.4954741597175598,0.35718026757240295,0.22405104339122772,0.03433428704738617,0.4845140874385834,0.35068508982658386,-0.43525463342666626,0.9846563339233398,0.5366638898849487,0.4572630226612091,0.12010012567043304,0.11174087226390839,0.5463069677352905,0.4688795506954193,-0.4159563481807709,0.9638811945915222,0.5498940944671631,0.481486052274704,0.12212111800909042,0.14077380299568176,0.5623804330825806,0.4977690279483795,-0.46306100487709045,0.9467355608940125,0.5587230324745178,0.47075051069259644,0.07862420380115509,0.14575143158435822,0.5729233026504517,0.48887577652931213,-0.4426004886627197,0.9427754282951355,0.5528584718704224,0.46171990036964417,0.09609726071357727,0.1433713734149933,0.5678251385688782,0.4788951277732849,-0.40562406182289124,0.9046494364738464,0.5037133693695068,0.4844488203525543,0.16709719598293304,0.9901540875434875,0.5043830871582031,0.48086726665496826,-0.16725048422813416,0.9943039417266846,0.5120117664337158,0.6835630536079407,0.2536410689353943,0.4868738651275635,0.5145735144615173,0.6946616768836975,-0.11072947829961777,0.9731859564781189,0.4972902834415436,0.8718525171279907,0.41025233268737793,0.692505419254303,0.4958978295326233,0.9014329314231873,0.000592328142374754,0.9747838377952576,0.48596376180648804,0.8988595604896545,0.4181463122367859,0.7597565650939941,0.4841342866420746,0.9349883794784546,0.005063388030976057,0.9459469318389893,0.556430459022522,0.8925971388816833,0.33799123764038086,0.8279771208763123,0.5596112012863159,0.9400383234024048,-0.11744995415210724,0.9701257944107056
down,0.5427060723304749,0.11547327041625977,-0.13740572333335876,0.9969140887260437,0.5340167880058289,0.0937807485461235,-0.11676619946956635,0.9935217499732971,0.5324474573135376,0.09318313747644424,-0.11677578836679459,0.9930434823036194,0.5305760502815247,0.092679463326931,-0.11674388498067856,0.9940043687820435,0.5327529311180115,0.09447377175092697,-0.1712374985218048,0.9954249262809753,0.5303955078125,0.09434569627046585,-0.17128846049308777,0.9956908226013184,0.5278372764587402,0.0941910371184349,-0.1714264452457428,0.9961938858032227,0.5115276575088501,0.0994909331202507,-0.0070283664390444756,0.9812002182006836,0.5101737380027771,0.10015057772397995,-0.25353676080703735,0.9955185651779175,0.5363796949386597,0.13453584909439087,-0.09000058472156525,0.9938505291938782,0.5343570113182068,0.1341133713722229,-0.16126611828804016,0.9966696500778198,0.4917415678501129,0.20892652869224548,0.16803650557994843,0.9967025518417358,0.48062580823898315,0.195994034409523,-0.36535394191741943,0.9999175667762756,0.49558550119400024,0.35737547278404236,0.22176030278205872,0.034630175679922104,0.48411017656326294,0.3537237346172333,-0.4290223717689514,0.9849120378494263,0.5480431914329529,0.43348607420921326,0.10545599460601807,0.11061645299196243,0.5643094182014465,0.44181230664253235,-0.3655490279197693,0.9637658596038818,0.56291264295578,0.45205026865005493,0.09990598261356354,0.13966767489910126,0.5873633027076721,0.4663541913032532,-0.4061879515647888,0.9465311765670776,0.5736654996871948,0.43499600887298584,0.05941903591156006,0.14487913250923157,0.5942941904067993,0.44864359498023987,-0.3918396830558777,0.9426651000976562,0.5639876127243042,0.4315330684185028,0.08186286687850952,0.14242906868457794,0.5851608514785767,0.4410163164138794,-0.3560333549976349,0.9041647911071777,0.504002034664154,0.48584654927253723,0.16705766320228577,0.9898352026939392,0.5036521553993225,0.4852730333805084,-0.1672106385231018,0.994148313999176,0.5119674801826477,0.6846639513969421,0.27419009804725647,0.4849494397640228,0.5141700506210327,0.6971262097358704,-0.09580513834953308,0.9716430902481079,0.49742770195007324,0.8715684413909912,0.4429051876068115,0.6923577785491943,0.4958009719848633,0.9018363952636719,0.038223132491111755,0.9739924073219299,0.4860416054725647,0.8987976908683777,0.4520757794380188,0.7602851986885071,0.48394718766212463,0.9358454346656799,0.04494088143110275,0.9448865652084351,0.5558466911315918,0.8930250406265259,0.3724796772003174,0.8276147842407227,0.559407651424408,0.9409283399581909,-0.07745639979839325,0.9694393873214722
up,0.5427678823471069,0.1201511099934578,-0.08059524744749069,0.9978026151657104,0.5350841283798218,0.09993494302034378,-0.06374868750572205,0.9966602921485901,0.5336415767669678,0.09898709505796432,-0.06369540840387344,0.9964722394943237,0.5319157838821411,0.09788411110639572,-0.06360942870378494,0.9970126152038574,0.5338205099105835,0.10002020001411438,-0.11463059484958649,0.997140109539032,0.5315824747085571,0.09910580515861511,-0.11468569189310074,0.9970446825027466,0.5290514826774597,0.09806708246469498,-0.11475653946399689,0.9973362684249878,0.5134831070899963,0.10089505463838577,0.045249052345752716,0.99111407995224,0.5108156204223633,0.10165444761514664,-0.18173648416996002,0.9972254633903503,0.5367934107780457,0.13631249964237213,-0.033720917999744415,0.9961129426956177,0.5354426503181458,0.13555289804935455,-0.09964282810688019,0.9976763725280762,0.49623680114746094,0.20214365422725677,0.19654639065265656,0.9981948137283325,0.478447288274765,0.19437623023986816,-0.2616153061389923,0.9998711943626404,0.5022627115249634,0.35361507534980774,0.058775901794433594,0.06199920177459717,0.4843772053718567,0.3561367094516754,-0.2113620936870575,0.9715085625648499,0.5439233779907227,0.2599371671676636,-0.2807253897190094,0.2162906527519226,0.5450294613838196,0.2520345449447632,0.053020406514406204,0.9246443510055542,0.5508941411972046,0.2279849797487259,-0.3225093185901642,0.2631605565547943,0.5545753836631775,0.22186964750289917,0.06288106739521027,0.891053318977356,0.5484049916267395,0.21778488159179688,-0.31500107049942017,0.26992660760879517,0.5496791005134583,0.21170425415039062,0.058796852827072144,0.8836937546730042,0.5434553027153015,0.2272539585828781,-0.2915279269218445,0.2606659531593323,0.5453933477401733,0.21824103593826294,0.06319592893123627,0.8332177996635437,0.5021071434020996,0.4844256341457367,0.14722682535648346,0.9914233088493347,0.4964905381202698,0.4885842204093933,-0.14732952415943146,0.9939455389976501,0.5129224061965942,0.6857653856277466,0.28132644295692444,0.5676424503326416,0.512210488319397,0.7035196423530579,-0.08697890490293503,0.974934995174408,0.4972546100616455,0.8701054453849792,0.4273393750190735,0.7820889949798584,0.49526268243789673,0.9026798605918884,-0.02117888070642948,0.973608136177063,0.4855993390083313,0.8964640498161316,0.4341638684272766,0.7953990697860718,0.4835914969444275,0.9372871518135071,-0.019342944025993347,0.9420636296272278,0.5562486052513123,0.891387403011322,0.36131832003593445,0.8691787123680115,0.5601755976676941,0.9410321116447449,-0.1273040920495987,0.9693112373352051
up,0.542829692363739,0.12069792300462723,-0.07519780099391937,0.9990140199661255,0.5356582403182983,0.10090698301792145,-0.05955664440989494,0.9986361861228943,0.5342801809310913,0.10003244131803513,-0.0595097653567791,0.9985812902450562,0.5325966477394104,0.09895265102386475,-0.059441715478897095,0.998749315738678,0.5342740416526794,0.10081339627504349,-0.1081453189253807,0.9987385869026184,0.5320227146148682,0.09981782734394073,-0.10818754136562347,0.9987068176269531,0.5294985175132751,0.09864482283592224,-0.10824479907751083,0.9987841844558716,0.5138104557991028,0.10140655934810638,0.03933385759592056,0.9964919686317444,0.511433482170105,0.10192161053419113,-0.17758433520793915,0.9989005923271179,0.5372620820999146,0.1365734487771988,-0.03210717439651489,0.9984210729598999,0.5358919501304626,0.13577032089233398,-0.09484997391700745,0.9990169405937195,0.4948180317878723,0.20111198723316193,0.18952742218971252,0.9990682005882263,0.4781312346458435,0.19341205060482025,-0.26471322774887085,0.9999221563339233,0.4947326183319092,0.3515436053276062,0.09584549814462662,0.08539751172065735,0.48180198669433594,0.35327786207199097,-0.22836212813854218,0.9679555296897888,0.5505422353744507,0.31385934352874756,-0.19155462086200714,0.28839072585105896,0.5608888268470764,0.27774307131767273,-0.018461549654603004,0.9110369682312012,0.5639500021934509,0.30210015177726746,-0.22791460156440735,0.331741064786911,0.5790235996246338,0.2540494501590729,-0.019694650545716286,0.864753782749176,0.5660301446914673,0.27026140689849854,-0.2433038204908371,0.3371908664703369,0.5722934603691101,0.24168387055397034,-0.016769548878073692,0.8550376892089844,0.5585278868675232,0.2750255763530731,-0.21026594936847687,0.3237568140029907,0.5668718218803406,0.24695993959903717,-0.007593244314193726,0.8050990104675293,0.4989852011203766,0.4810715615749359,0.14673981070518494,0.9947527050971985,0.4967653751373291,0.48341798782348633,-0.14683711528778076,0.9959841370582581,0.5131707787513733,0.6853665113449097,0.248508021235466,0.611136257648468,0.5125232934951782,0.7033280730247498,-0.10196425020694733,0.9786238074302673,0.4969412684440613,0.8744707107543945,0.3695761561393738,0.8124008774757385,0.4958471655845642,0.9050595164299011,-0.040608301758766174,0.974425196647644,0.48513492941856384,0.9004480838775635,0.37342017889022827,0.8002055883407593,0.48420462012290955,0.9382117986679077,-0.03928748518228531,0.9431315660476685,0.5560031533241272,0.8935920000076294,0.3001583218574524,0.8847188949584961,0.5614510774612427,0.9420337080955505,-0.1450410634279251,0.9708611369132996
